Numer pomiaru, q1, q2, q3, x, y, z, u1, u2, u3
1351, 0.000000, 1.070000, 0.830000, -0.185893, -0.000000, 0.354997, 0.000000, -0.084961, -0.008018
1352, 0.000000, 1.070000, 0.910000, -0.198424, -0.000000, 0.350148, -0.000000, -0.086811, -0.009868
1353, 0.000000, 1.070000, 0.990000, -0.210527, -0.000000, 0.344313, 0.000000, -0.088598, -0.011655
1354, 0.000000, 1.070000, 1.070000, -0.222126, -0.000000, 0.337530, 0.000000, -0.090310, -0.013367
1355, 0.000000, 1.070000, 1.150000, -0.233145, -0.000000, 0.329842, 0.000000, -0.091937, -0.014994
1356, 0.000000, 1.070000, 1.230000, -0.243515, -0.000000, 0.321297, 0.000000, -0.093468, -0.016525
1357, 0.000000, 1.070000, 1.310000, -0.253168, -0.000000, 0.311951, -0.000000, -0.094893, -0.017950
1358, 0.000000, 1.070000, 1.390000, -0.262044, -0.000000, 0.301864, 0.000000, -0.096203, -0.019260
1359, 0.000000, 1.070000, 1.470000, -0.270085, -0.000000, 0.291099, -0.000000, -0.097391, -0.020448
1360, 0.000000, 1.070000, 1.550000, -0.277241, -0.000000, 0.279726, -0.000000, -0.098447, -0.021504
1361, 0.000000, 1.150000, -1.570000, 0.016484, 0.000000, 0.116769, 0.000069, -0.043233, 0.022094
1362, 0.000000, 1.150000, -1.490000, 0.021468, 0.000000, 0.129247, -0.000000, -0.058721, 0.023382
1363, 0.000000, 1.150000, -1.410000, 0.025439, 0.000000, 0.142084, -0.000000, -0.058132, 0.023968
1364, 0.000000, 1.150000, -1.330000, 0.028371, 0.000000, 0.155196, 0.000000, -0.057699, 0.024401
1365, 0.000000, 1.150000, -1.250000, 0.030246, 0.000000, 0.168501, -0.000000, -0.057423, 0.024678
1366, 0.000000, 1.150000, -1.170000, 0.031052, 0.000000, 0.181913, -0.000000, -0.057304, 0.024797
1367, 0.000000, 1.150000, -1.090000, 0.030783, 0.000000, 0.195347, 0.000000, -0.057343, 0.024757
1368, 0.000000, 1.150000, -1.010000, 0.029442, 0.000000, 0.208716, 0.000000, -0.057541, 0.024559
1369, 0.000000, 1.150000, -0.930000, 0.027036, 0.000000, 0.221936, 0.000000, -0.057897, 0.024204
1370, 0.000000, 1.150000, -0.850000, 0.023582, 0.000000, 0.234921, -0.000000, -0.058407, 0.023694
1371, 0.000000, 1.150000, -0.770000, 0.019101, 0.000000, 0.247588, 0.000000, -0.059068, 0.023033
1372, 0.000000, 1.150000, -0.690000, 0.013622, 0.000000, 0.259856, 0.000000, -0.059877, 0.022224
1373, 0.000000, 1.150000, -0.610000, 0.007180, 0.000000, 0.271648, 0.000000, -0.060828, 0.021273
1374, 0.000000, 1.150000, -0.530000, -0.000183, -0.000000, 0.282887, -0.000000, -0.061915, 0.020186
1375, 0.000000, 1.150000, -0.450000, -0.008421, -0.000000, 0.293502, -0.000000, -0.063131, 0.018969
1376, 0.000000, 1.150000, -0.370000, -0.017481, -0.000000, 0.303424, -0.000000, -0.064469, 0.017632
1377, 0.000000, 1.150000, -0.290000, -0.027305, -0.000000, 0.312591, -0.000000, -0.065919, 0.016182
1378, 0.000000, 1.150000, -0.210000, -0.037830, -0.000000, 0.320943, -0.000000, -0.067473, 0.014628
1379, 0.000000, 1.150000, -0.130000, -0.048989, -0.000000, 0.328427, -0.000000, -0.069120, 0.012980
1380, 0.000000, 1.150000, -0.050000, -0.060711, -0.000000, 0.334996, -0.000000, -0.070851, 0.011250
1381, 0.000000, 1.150000, 0.030000, -0.072919, -0.000000, 0.340607, -0.000000, -0.072653, 0.009448
1382, 0.000000, 1.150000, 0.110000, -0.085537, -0.000000, 0.345224, 0.000000, -0.074516, 0.007585
1383, 0.000000, 1.150000, 0.190000, -0.098484, -0.000000, 0.348819, -0.000000, -0.076427, 0.005673
1384, 0.000000, 1.150000, 0.270000, -0.111677, -0.000000, 0.351367, 0.000000, -0.078375, 0.003726
1385, 0.000000, 1.150000, 0.350000, -0.125031, -0.000000, 0.352852, -0.000000, -0.080346, 0.001754
1386, 0.000000, 1.150000, 0.430000, -0.138461, -0.000000, 0.353266, -0.000000, -0.082329, -0.000228
1387, 0.000000, 1.150000, 0.510000, -0.151881, -0.000000, 0.352605, -0.000000, -0.084310, -0.002209
1388, 0.000000, 1.150000, 0.590000, -0.165205, -0.000000, 0.350874, -0.000000, -0.086277, -0.004177
1389, 0.000000, 1.150000, 0.670000, -0.178349, -0.000000, 0.348083, -0.000000, -0.088218, -0.006117
1390, 0.000000, 1.150000, 0.750000, -0.191227, -0.000000, 0.344251, -0.000000, -0.090119, -0.008018
1391, 0.000000, 1.150000, 0.830000, -0.203758, -0.000000, 0.339403, -0.000000, -0.091969, -0.009868
1392, 0.000000, 1.150000, 0.910000, -0.215862, -0.000000, 0.333568, 0.000000, -0.093756, -0.011655
1393, 0.000000, 1.150000, 0.990000, -0.227460, -0.000000, 0.326785, -0.000000, -0.095468, -0.013367
1394, 0.000000, 1.150000, 1.070000, -0.238479, -0.000000, 0.319096, 0.000000, -0.097095, -0.014994
1395, 0.000000, 1.150000, 1.150000, -0.248849, -0.000000, 0.310552, -0.000000, -0.098626, -0.016525
1396, 0.000000, 1.150000, 1.230000, -0.258503, -0.000000, 0.301206, 0.000000, -0.100051, -0.017950
1397, 0.000000, 1.150000, 1.310000, -0.267378, -0.000000, 0.291118, 0.000000, -0.101361, -0.019260
1398, 0.000000, 1.150000, 1.390000, -0.275420, -0.000000, 0.280354, 0.000000, -0.102548, -0.020448
1399, 0.000000, 1.150000, 1.470000, -0.282575, -0.000000, 0.268981, -0.000000, -0.103605, -0.021504
1400, 0.000000, 1.150000, 1.550000, -0.288799, -0.000000, 0.257073, 0.000000, -0.104523, -0.022423
1401, 0.000000, 1.230000, -1.570000, 0.017009, 0.000000, 0.118110, 0.000035, -0.053236, 0.023036
1402, 0.000000, 1.230000, -1.490000, 0.020980, 0.000000, 0.130946, -0.000000, -0.062766, 0.023968
1403, 0.000000, 1.230000, -1.410000, 0.023912, 0.000000, 0.144059, 0.000000, -0.062332, 0.024401
1404, 0.000000, 1.230000, -1.330000, 0.025787, 0.000000, 0.157364, -0.000000, -0.062055, 0.024678
1405, 0.000000, 1.230000, -1.250000, 0.026593, 0.000000, 0.170776, -0.000000, -0.061936, 0.024797
1406, 0.000000, 1.230000, -1.170000, 0.026324, 0.000000, 0.184210, 0.000000, -0.061976, 0.024757
1407, 0.000000, 1.230000, -1.090000, 0.024983, 0.000000, 0.197579, -0.000000, -0.062174, 0.024559
1408, 0.000000, 1.230000, -1.010000, 0.022577, 0.000000, 0.210798, -0.000000, -0.062529, 0.024204
1409, 0.000000, 1.230000, -0.930000, 0.019123, 0.000000, 0.223783, -0.000000, -0.063039, 0.023694
1410, 0.000000, 1.230000, -0.850000, 0.014642, 0.000000, 0.236450, 0.000000, -0.063701, 0.023033
1411, 0.000000, 1.230000, -0.770000, 0.009163, 0.000000, 0.248719, -0.000000, -0.064509, 0.022224
1412, 0.000000, 1.230000, -0.690000, 0.002722, 0.000000, 0.260511, -0.000000, -0.065460, 0.021273
1413, 0.000000, 1.230000, -0.610000, -0.004642, -0.000000, 0.271750, -0.000000, -0.066547, 0.020186
1414, 0.000000, 1.230000, -0.530000, -0.012880, -0.000000, 0.282364, 0.000000, -0.067764, 0.018969
1415, 0.000000, 1.230000, -0.450000, -0.021940, -0.000000, 0.292287, -0.000000, -0.069101, 0.017632
1416, 0.000000, 1.230000, -0.370000, -0.031764, -0.000000, 0.301453, 0.000000, -0.070552, 0.016182
1417, 0.000000, 1.230000, -0.290000, -0.042289, -0.000000, 0.309805, -0.000000, -0.072105, 0.014628
1418, 0.000000, 1.230000, -0.210000, -0.053448, -0.000000, 0.317290, 0.000000, -0.073753, 0.012980
1419, 0.000000, 1.230000, -0.130000, -0.065169, -0.000000, 0.323858, 0.000000, -0.075483, 0.011250
1420, 0.000000, 1.230000, -0.050000, -0.077378, -0.000000, 0.329469, 0.000000, -0.077286, 0.009448
1421, 0.000000, 1.230000, 0.030000, -0.089996, -0.000000, 0.334087, -0.000000, -0.079148, 0.007585
1422, 0.000000, 1.230000, 0.110000, -0.102943, -0.000000, 0.337681, 0.000000, -0.081060, 0.005673
1423, 0.000000, 1.230000, 0.190000, -0.116136, -0.000000, 0.340229, 0.000000, -0.083007, 0.003726
1424, 0.000000, 1.230000, 0.270000, -0.129490, -0.000000, 0.341715, 0.000000, -0.084979, 0.001754
1425, 0.000000, 1.230000, 0.350000, -0.142920, -0.000000, 0.342129, 0.000000, -0.086961, -0.000228
1426, 0.000000, 1.230000, 0.430000, -0.156340, -0.000000, 0.341468, -0.000000, -0.088943, -0.002209
1427, 0.000000, 1.230000, 0.510000, -0.169664, -0.000000, 0.339736, 0.000000, -0.090910, -0.004177
1428, 0.000000, 1.230000, 0.590000, -0.182808, -0.000000, 0.336946, 0.000000, -0.092850, -0.006117
1429, 0.000000, 1.230000, 0.670000, -0.195686, -0.000000, 0.333114, 0.000000, -0.094751, -0.008018
1430, 0.000000, 1.230000, 0.750000, -0.208217, -0.000000, 0.328265, -0.000000, -0.096601, -0.009868
1431, 0.000000, 1.230000, 0.830000, -0.220320, -0.000000, 0.322430, 0.000000, -0.098388, -0.011655
1432, 0.000000, 1.230000, 0.910000, -0.231919, -0.000000, 0.315647, 0.000000, -0.100100, -0.013367
1433, 0.000000, 1.230000, 0.990000, -0.242938, -0.000000, 0.307959, 0.000000, -0.101727, -0.014994
1434, 0.000000, 1.230000, 1.070000, -0.253308, -0.000000, 0.299414, -0.000000, -0.103258, -0.016525
1435, 0.000000, 1.230000, 1.150000, -0.262961, -0.000000, 0.290068, 0.000000, -0.104683, -0.017950
1436, 0.000000, 1.230000, 1.230000, -0.271837, -0.000000, 0.279981, 0.000000, -0.105994, -0.019260
1437, 0.000000, 1.230000, 1.310000, -0.279878, -0.000000, 0.269216, 0.000000, -0.107181, -0.020448
1438, 0.000000, 1.230000, 1.390000, -0.287034, -0.000000, 0.257843, 0.000000, -0.108237, -0.021504
1439, 0.000000, 1.230000, 1.470000, -0.293258, -0.000000, 0.245935, 0.000000, -0.109156, -0.022423
1440, 0.000000, 1.230000, 1.550000, -0.298510, -0.000000, 0.233568, -0.000000, -0.109933, -0.023198
1441, 0.000000, 1.310000, -1.570000, 0.017426, 0.000000, 0.119488, 0.000007, -0.064339, 0.023884
1442, 0.000000, 1.310000, -1.490000, 0.020358, 0.000000, 0.132601, 0.000000, -0.066409, 0.024401
1443, 0.000000, 1.310000, -1.410000, 0.022233, 0.000000, 0.145906, 0.000000, -0.066133, 0.024678
1444, 0.000000, 1.310000, -1.330000, 0.023039, 0.000000, 0.159318, 0.000000, -0.066014, 0.024797
1445, 0.000000, 1.310000, -1.250000, 0.022770, 0.000000, 0.172751, 0.000000, -0.066054, 0.024757
1446, 0.000000, 1.310000, -1.170000, 0.021429, 0.000000, 0.186121, 0.000000, -0.066252, 0.024559
1447, 0.000000, 1.310000, -1.090000, 0.019023, 0.000000, 0.199340, -0.000000, -0.066607, 0.024204
1448, 0.000000, 1.310000, -1.010000, 0.015569, 0.000000, 0.212325, -0.000000, -0.067117, 0.023694
1449, 0.000000, 1.310000, -0.930000, 0.011088, 0.000000, 0.224992, 0.000000, -0.067778, 0.023033
1450, 0.000000, 1.310000, -0.850000, 0.005609, 0.000000, 0.237261, 0.000000, -0.068587, 0.022224
1451, 0.000000, 1.310000, -0.770000, -0.000833, -0.000000, 0.249052, -0.000000, -0.069538, 0.021273
1452, 0.000000, 1.310000, -0.690000, -0.008196, -0.000000, 0.260291, -0.000000, -0.070625, 0.020186
1453, 0.000000, 1.310000, -0.610000, -0.016434, -0.000000, 0.270906, 0.000000, -0.071841, 0.018969
1454, 0.000000, 1.310000, -0.530000, -0.025494, -0.000000, 0.280828, -0.000000, -0.073179, 0.017632
1455, 0.000000, 1.310000, -0.450000, -0.035318, -0.000000, 0.289995, -0.000000, -0.074629, 0.016182
1456, 0.000000, 1.310000, -0.370000, -0.045843, -0.000000, 0.298347, -0.000000, -0.076183, 0.014628
1457, 0.000000, 1.310000, -0.290000, -0.057002, -0.000000, 0.305832, -0.000000, -0.077830, 0.012980
1458, 0.000000, 1.310000, -0.210000, -0.068724, -0.000000, 0.312400, -0.000000, -0.079561, 0.011250
1459, 0.000000, 1.310000, -0.130000, -0.080932, -0.000000, 0.318011, 0.000000, -0.081363, 0.009448
1460, 0.000000, 1.310000, -0.050000, -0.093551, -0.000000, 0.322629, 0.000000, -0.083226, 0.007585
1461, 0.000000, 1.310000, 0.030000, -0.106497, -0.000000, 0.326223, 0.000000, -0.085137, 0.005673
1462, 0.000000, 1.310000, 0.110000, -0.119690, -0.000000, 0.328771, -0.000000, -0.087085, 0.003726
1463, 0.000000, 1.310000, 0.190000, -0.133044, -0.000000, 0.330257, 0.000000, -0.089056, 0.001754
1464, 0.000000, 1.310000, 0.270000, -0.146474, -0.000000, 0.330670, -0.000000, -0.091039, -0.000228
1465, 0.000000, 1.310000, 0.350000, -0.159894, -0.000000, 0.330009, -0.000000, -0.093020, -0.002209
1466, 0.000000, 1.310000, 0.430000, -0.173219, -0.000000, 0.328278, 0.000000, -0.094987, -0.004177
1467, 0.000000, 1.310000, 0.510000, -0.186362, -0.000000, 0.325488, -0.000000, -0.096928, -0.006117
1468, 0.000000, 1.310000, 0.590000, -0.199240, -0.000000, 0.321656, -0.000000, -0.098829, -0.008018
1469, 0.000000, 1.310000, 0.670000, -0.211771, -0.000000, 0.316807, 0.000000, -0.100679, -0.009868
1470, 0.000000, 1.310000, 0.750000, -0.223875, -0.000000, 0.310972, -0.000000, -0.102466, -0.011655
1471, 0.000000, 1.310000, 0.830000, -0.235473, -0.000000, 0.304189, -0.000000, -0.104178, -0.013367
1472, 0.000000, 1.310000, 0.910000, -0.246493, -0.000000, 0.296500, -0.000000, -0.105805, -0.014994
1473, 0.000000, 1.310000, 0.990000, -0.256862, -0.000000, 0.287956, -0.000000, -0.107336, -0.016525
1474, 0.000000, 1.310000, 1.070000, -0.266516, -0.000000, 0.278610, 0.000000, -0.108761, -0.017950
1475, 0.000000, 1.310000, 1.150000, -0.275392, -0.000000, 0.268523, -0.000000, -0.110071, -0.019260
1476, 0.000000, 1.310000, 1.230000, -0.283433, -0.000000, 0.257758, 0.000000, -0.111258, -0.020448
1477, 0.000000, 1.310000, 1.310000, -0.290588, -0.000000, 0.246385, 0.000000, -0.112315, -0.021504
1478, 0.000000, 1.310000, 1.390000, -0.296812, -0.000000, 0.234477, 0.000000, -0.113234, -0.022423
1479, 0.000000, 1.310000, 1.470000, -0.302064, -0.000000, 0.222110, -0.000000, -0.114009, -0.023198
1480, 0.000000, 1.310000, 1.550000, -0.306311, -0.000000, 0.209362, 0.000000, -0.114635, -0.023825
1481, 0.000000, 1.390000, -1.570000, 0.017731, 0.000000, 0.120895, 0.000011, -0.064184, 0.024206
1482, 0.000000, 1.390000, -1.490000, 0.019606, 0.000000, 0.134200, 0.000000, -0.069630, 0.024678
1483, 0.000000, 1.390000, -1.410000, 0.020411, 0.000000, 0.147612, -0.000000, -0.069511, 0.024797
1484, 0.000000, 1.390000, -1.330000, 0.020143, 0.000000, 0.161046, 0.000000, -0.069550, 0.024757
1485, 0.000000, 1.390000, -1.250000, 0.018801, 0.000000, 0.174415, 0.000000, -0.069749, 0.024559
1486, 0.000000, 1.390000, -1.170000, 0.016396, 0.000000, 0.187635, 0.000000, -0.070104, 0.024204
1487, 0.000000, 1.390000, -1.090000, 0.012941, 0.000000, 0.200619, -0.000000, -0.070614, 0.023694
1488, 0.000000, 1.390000, -1.010000, 0.008461, 0.000000, 0.213287, 0.000000, -0.071275, 0.023033
1489, 0.000000, 1.390000, -0.930000, 0.002982, 0.000000, 0.225555, -0.000000, -0.072084, 0.022224
1490, 0.000000, 1.390000, -0.850000, -0.003460, -0.000000, 0.237347, -0.000000, -0.073035, 0.021273
1491, 0.000000, 1.390000, -0.770000, -0.010824, -0.000000, 0.248586, -0.000000, -0.074122, 0.020186
1492, 0.000000, 1.390000, -0.690000, -0.019062, -0.000000, 0.259201, 0.000000, -0.075338, 0.018969
1493, 0.000000, 1.390000, -0.610000, -0.028122, -0.000000, 0.269123, 0.000000, -0.076676, 0.017632
1494, 0.000000, 1.390000, -0.530000, -0.037946, -0.000000, 0.278289, 0.000000, -0.078126, 0.016182
1495, 0.000000, 1.390000, -0.450000, -0.048471, -0.000000, 0.286642, 0.000000, -0.079680, 0.014628
1496, 0.000000, 1.390000, -0.370000, -0.059630, -0.000000, 0.294126, 0.000000, -0.081327, 0.012980
1497, 0.000000, 1.390000, -0.290000, -0.071351, -0.000000, 0.300695, 0.000000, -0.083058, 0.011250
1498, 0.000000, 1.390000, -0.210000, -0.083560, -0.000000, 0.306306, -0.000000, -0.084860, 0.009448
1499, 0.000000, 1.390000, -0.130000, -0.096178, -0.000000, 0.310923, -0.000000, -0.086723, 0.007585
1500, 0.000000, 1.390000, -0.050000, -0.109125, -0.000000, 0.314517, 0.000000, -0.088634, 0.005673
1501, 0.000000, 1.390000, 0.030000, -0.122317, -0.000000, 0.317065, -0.000000, -0.090582, 0.003726
1502, 0.000000, 1.390000, 0.110000, -0.135671, -0.000000, 0.318551, 0.000000, -0.092553, 0.001754
1503, 0.000000, 1.390000, 0.190000, -0.149101, -0.000000, 0.318965, -0.000000, -0.094536, -0.000228
1504, 0.000000, 1.390000, 0.270000, -0.162522, -0.000000, 0.318304, -0.000000, -0.096517, -0.002209
1505, 0.000000, 1.390000, 0.350000, -0.175846, -0.000000, 0.316573, 0.000000, -0.098484, -0.004177
1506, 0.000000, 1.390000, 0.430000, -0.188989, -0.000000, 0.313782, -0.000000, -0.100425, -0.006117
1507, 0.000000, 1.390000, 0.510000, -0.201868, -0.000000, 0.309950, -0.000000, -0.102326, -0.008018
1508, 0.000000, 1.390000, 0.590000, -0.214399, -0.000000, 0.305101, -0.000000, -0.104176, -0.009868
1509, 0.000000, 1.390000, 0.670000, -0.226502, -0.000000, 0.299267, 0.000000, -0.105963, -0.011655
1510, 0.000000, 1.390000, 0.750000, -0.238101, -0.000000, 0.292483, -0.000000, -0.107675, -0.013367
1511, 0.000000, 1.390000, 0.830000, -0.249120, -0.000000, 0.284795, -0.000000, -0.109302, -0.014994
1512, 0.000000, 1.390000, 0.910000, -0.259490, -0.000000, 0.276250, 0.000000, -0.110833, -0.016525
1513, 0.000000, 1.390000, 0.990000, -0.269143, -0.000000, 0.266904, -0.000000, -0.112258, -0.017950
1514, 0.000000, 1.390000, 1.070000, -0.278019, -0.000000, 0.256817, 0.000000, -0.113568, -0.019260
1515, 0.000000, 1.390000, 1.150000, -0.286060, -0.000000, 0.246052, -0.000000, -0.114755, -0.020448
1516, 0.000000, 1.390000, 1.230000, -0.293216, -0.000000, 0.234680, 0.000000, -0.115812, -0.021504
1517, 0.000000, 1.390000, 1.310000, -0.299439, -0.000000, 0.222772, 0.000000, -0.116730, -0.022423
1518, 0.000000, 1.390000, 1.390000, -0.304691, -0.000000, 0.210404, 0.000000, -0.117506, -0.023198
1519, 0.000000, 1.390000, 1.470000, -0.308938, -0.000000, 0.197657, -0.000000, -0.118133, -0.023825
1520, 0.000000, 1.390000, 1.550000, -0.312153, -0.000000, 0.184610, 0.000000, -0.118607, -0.024300
1521, 0.000000, 1.470000, -1.570000, 0.017922, 0.000000, 0.122322, 0.000002, -0.070441, 0.024606
1522, 0.000000, 1.470000, -1.490000, 0.018728, 0.000000, 0.135734, -0.000000, -0.072404, 0.024797
1523, 0.000000, 1.470000, -1.410000, 0.018459, 0.000000, 0.149168, 0.000000, -0.072444, 0.024757
1524, 0.000000, 1.470000, -1.330000, 0.017118, 0.000000, 0.162537, 0.000000, -0.072642, 0.024559
1525, 0.000000, 1.470000, -1.250000, 0.014712, 0.000000, 0.175756, 0.000000, -0.072997, 0.024204
1526, 0.000000, 1.470000, -1.170000, 0.011258, 0.000000, 0.188741, -0.000000, -0.073507, 0.023694
1527, 0.000000, 1.470000, -1.090000, 0.006777, 0.000000, 0.201409, -0.000000, -0.074169, 0.023033
1528, 0.000000, 1.470000, -1.010000, 0.001298, 0.000000, 0.213677, -0.000000, -0.074978, 0.022224
1529, 0.000000, 1.470000, -0.930000, -0.005144, -0.000000, 0.225469, 0.000000, -0.075929, 0.021273
1530, 0.000000, 1.470000, -0.850000, -0.012507, -0.000000, 0.236708, 0.000000, -0.077016, 0.020186
1531, 0.000000, 1.470000, -0.770000, -0.020745, -0.000000, 0.247322, 0.000000, -0.078232, 0.018969
1532, 0.000000, 1.470000, -0.690000, -0.029805, -0.000000, 0.257245, 0.000000, -0.079569, 0.017632
1533, 0.000000, 1.470000, -0.610000, -0.039629, -0.000000, 0.266411, 0.000000, -0.081020, 0.016182
1534, 0.000000, 1.470000, -0.530000, -0.050154, -0.000000, 0.274764, 0.000000, -0.082573, 0.014628
1535, 0.000000, 1.470000, -0.450000, -0.061313, -0.000000, 0.282248, 0.000000, -0.084221, 0.012980
1536, 0.000000, 1.470000, -0.370000, -0.073035, -0.000000, 0.288817, 0.000000, -0.085951, 0.011250
1537, 0.000000, 1.470000, -0.290000, -0.085243, -0.000000, 0.294428, 0.000000, -0.087754, 0.009448
1538, 0.000000, 1.470000, -0.210000, -0.097862, -0.000000, 0.299045, 0.000000, -0.089617, 0.007585
1539, 0.000000, 1.470000, -0.130000, -0.110808, -0.000000, 0.302639, 0.000000, -0.091528, 0.005673
1540, 0.000000, 1.470000, -0.050000, -0.124001, -0.000000, 0.305187, -0.000000, -0.093475, 0.003726
1541, 0.000000, 1.470000, 0.030000, -0.137355, -0.000000, 0.306673, 0.000000, -0.095447, 0.001754
1542, 0.000000, 1.470000, 0.110000, -0.150785, -0.000000, 0.307087, 0.000000, -0.097430, -0.000228
1543, 0.000000, 1.470000, 0.190000, -0.164205, -0.000000, 0.306426, 0.000000, -0.099411, -0.002209
1544, 0.000000, 1.470000, 0.270000, -0.177530, -0.000000, 0.304695, -0.000000, -0.101378, -0.004177
1545, 0.000000, 1.470000, 0.350000, -0.190673, -0.000000, 0.301904, 0.000000, -0.103318, -0.006117
1546, 0.000000, 1.470000, 0.430000, -0.203551, -0.000000, 0.298072, 0.000000, -0.105220, -0.008018
1547, 0.000000, 1.470000, 0.510000, -0.216082, -0.000000, 0.293223, -0.000000, -0.107069, -0.009868
1548, 0.000000, 1.470000, 0.590000, -0.228186, -0.000000, 0.287389, -0.000000, -0.108856, -0.011655
1549, 0.000000, 1.470000, 0.670000, -0.239784, -0.000000, 0.280605, 0.000000, -0.110569, -0.013367
1550, 0.000000, 1.470000, 0.750000, -0.250804, -0.000000, 0.272917, -0.000000, -0.112195, -0.014994
1551, 0.000000, 1.470000, 0.830000, -0.261173, -0.000000, 0.264372, 0.000000, -0.113726, -0.016525
1552, 0.000000, 1.470000, 0.910000, -0.270827, -0.000000, 0.255026, 0.000000, -0.115151, -0.017950
1553, 0.000000, 1.470000, 0.990000, -0.279703, -0.000000, 0.244939, 0.000000, -0.116462, -0.019260
1554, 0.000000, 1.470000, 1.070000, -0.287744, -0.000000, 0.234174, 0.000000, -0.117649, -0.020448
1555, 0.000000, 1.470000, 1.150000, -0.294899, -0.000000, 0.222802, -0.000000, -0.118705, -0.021504
1556, 0.000000, 1.470000, 1.230000, -0.301123, -0.000000, 0.210894, 0.000000, -0.119624, -0.022423
1557, 0.000000, 1.470000, 1.310000, -0.306375, -0.000000, 0.198526, -0.000000, -0.120399, -0.023198
1558, 0.000000, 1.470000, 1.390000, -0.310622, -0.000000, 0.185779, 0.000000, -0.121026, -0.023825
1559, 0.000000, 1.470000, 1.470000, -0.313837, -0.000000, 0.172732, -0.000000, -0.121501, -0.024300
1560, 0.000000, 1.470000, 1.550000, -0.315998, -0.000000, 0.159471, 0.000000, -0.121820, -0.024619
1561, 0.000000, 1.550000, -1.570000, 0.017999, 0.000000, 0.123759, -0.000000, -0.074749, 0.024799
1562, 0.000000, 1.550000, -1.490000, 0.017730, 0.000000, 0.137193, 0.000000, -0.074716, 0.024757
1563, 0.000000, 1.550000, -1.410000, 0.016389, 0.000000, 0.150562, 0.000000, -0.074914, 0.024559
1564, 0.000000, 1.550000, -1.330000, 0.013983, 0.000000, 0.163782, 0.000000, -0.075269, 0.024204
1565, 0.000000, 1.550000, -1.250000, 0.010529, 0.000000, 0.176767, 0.000000, -0.075779, 0.023694
1566, 0.000000, 1.550000, -1.170000, 0.006048, 0.000000, 0.189434, 0.000000, -0.076441, 0.023033
1567, 0.000000, 1.550000, -1.090000, 0.000569, 0.000000, 0.201703, -0.000000, -0.077249, 0.022224
1568, 0.000000, 1.550000, -1.010000, -0.005873, -0.000000, 0.213494, 0.000000, -0.078200, 0.021273
1569, 0.000000, 1.550000, -0.930000, -0.013236, -0.000000, 0.224733, 0.000000, -0.079287, 0.020186
1570, 0.000000, 1.550000, -0.850000, -0.021474, -0.000000, 0.235348, 0.000000, -0.080504, 0.018969
1571, 0.000000, 1.550000, -0.770000, -0.030534, -0.000000, 0.245270, 0.000000, -0.081841, 0.017632
1572, 0.000000, 1.550000, -0.690000, -0.040358, -0.000000, 0.254437, 0.000000, -0.083291, 0.016182
1573, 0.000000, 1.550000, -0.610000, -0.050883, -0.000000, 0.262789, 0.000000, -0.084845, 0.014628
1574, 0.000000, 1.550000, -0.530000, -0.062042, -0.000000, 0.270273, 0.000000, -0.086493, 0.012980
1575, 0.000000, 1.550000, -0.450000, -0.073764, -0.000000, 0.276842, -0.000000, -0.088223, 0.011250
1576, 0.000000, 1.550000, -0.370000, -0.085972, -0.000000, 0.282453, 0.000000, -0.090026, 0.009448
1577, 0.000000, 1.550000, -0.290000, -0.098590, -0.000000, 0.287070, 0.000000, -0.091888, 0.007585
1578, 0.000000, 1.550000, -0.210000, -0.111537, -0.000000, 0.290665, -0.000000, -0.093800, 0.005673
1579, 0.000000, 1.550000, -0.130000, -0.124730, -0.000000, 0.293213, 0.000000, -0.095747, 0.003726
1580, 0.000000, 1.550000, -0.050000, -0.138084, -0.000000, 0.294698, 0.000000, -0.097719, 0.001754
1581, 0.000000, 1.550000, 0.030000, -0.151514, -0.000000, 0.295112, 0.000000, -0.099701, -0.000228
1582, 0.000000, 1.550000, 0.110000, -0.164934, -0.000000, 0.294451, 0.000000, -0.101683, -0.002209
1583, 0.000000, 1.550000, 0.190000, -0.178258, -0.000000, 0.292720, 0.000000, -0.103650, -0.004177
1584, 0.000000, 1.550000, 0.270000, -0.191402, -0.000000, 0.289929, 0.000000, -0.105590, -0.006117
1585, 0.000000, 1.550000, 0.350000, -0.204280, -0.000000, 0.286098, 0.000000, -0.107491, -0.008018
1586, 0.000000, 1.550000, 0.430000, -0.216811, -0.000000, 0.281249, -0.000000, -0.109341, -0.009868
1587, 0.000000, 1.550000, 0.510000, -0.228915, -0.000000, 0.275414, -0.000000, -0.111128, -0.011655
1588, 0.000000, 1.550000, 0.590000, -0.240513, -0.000000, 0.268631, 0.000000, -0.112840, -0.013367
1589, 0.000000, 1.550000, 0.670000, -0.251532, -0.000000, 0.260942, -0.000000, -0.114467, -0.014994
1590, 0.000000, 1.550000, 0.750000, -0.261902, -0.000000, 0.252398, 0.000000, -0.115998, -0.016525
1591, 0.000000, 1.550000, 0.830000, -0.271556, -0.000000, 0.243052, 0.000000, -0.117423, -0.017950
1592, 0.000000, 1.550000, 0.910000, -0.280431, -0.000000, 0.232964, 0.000000, -0.118734, -0.019260
1593, 0.000000, 1.550000, 0.990000, -0.288473, -0.000000, 0.222200, 0.000000, -0.119921, -0.020448
1594, 0.000000, 1.550000, 1.070000, -0.295628, -0.000000, 0.210827, 0.000000, -0.120977, -0.021504
1595, 0.000000, 1.550000, 1.150000, -0.301852, -0.000000, 0.198919, -0.000000, -0.121896, -0.022423
